"ensg"	"chrom"	"start"	"end"	"status"	"cytoband"	"symbol"
"ENSG00000020633"	1	25226002	25291610	"KNOWN"	"p36.11"	"RUNX3"
"ENSG00000117614"	1	25548767	25559013	"KNOWN"	"p36.11"	"SYF2"
"ENSG00000117616"	1	25568741	25573985	"KNOWN"	"p36.11"	"C1orf63"
"ENSG00000187010"	1	25598981	25656936	"KNOWN"	"p36.11"	"RHD"
"ENSG00000183726"	1	25664811	25688850	"KNOWN"	"p36.11"	"TMEM50A"
"ENSG00000188672"	1	25688741	25756683	"KNOWN"	"p36.11"	"RHCE"
"ENSG00000204178"	1	25757388	25826700	"KNOWN"	"p36.11"	"TMEM57"
"ENSG00000157978"	1	25870076	25895377	"KNOWN"	"p36.11"	"LDLRAP1"
"ENSG00000117643"	1	25943959	26111258	"KNOWN"	"p36.11"	"MAN1C1"
"ENSG00000162430"	1	26126667	26144713	"KNOWN"	"p36.11"	"SEPN1"
"ENSG00000117640"	1	26145131	26159432	"KNOWN"	"p36.11"	"FAM54B"
"ENSG00000127423"	1	26160497	26185848	"KNOWN"	"p36.11"	"C1orf135"
"ENSG00000182749"	1	26187702	26197744	"KNOWN"	"p36.11"	"PAQR7"
"ENSG00000117632"	1	26210672	26233368	"KNOWN"	"p36.11"	"STMN1"
"ENSG00000158006"	1	26286258	26324648	"KNOWN"	"p36.11"	"PAFAH2"
"ENSG00000158008"	1	26348271	26362950	"KNOWN"	"p36.11"	"EXTL1"
"ENSG00000158014"	1	26364514	26372604	"KNOWN"	"p36.11"	"SLC30A2"
"ENSG00000158022"	1	26377798	26394121	"KNOWN"	"p36.11"	"TRIM63"
"ENSG00000175087"	1	26437664	26452021	"KNOWN"	"p36.11"	"PDIK1L"
"ENSG00000197245"	1	26485511	26489118	"KNOWN"	"p36.11"	"GRRP1"
"ENSG00000142684"	1	26496388	26497360	"KNOWN"	"p36.11"	"ZNF593"
"ENSG00000142675"	1	26503981	26516370	"KNOWN"	"p36.11"	"CNKSR1"
"ENSG00000188782"	1	26517119	26529459	"KNOWN"	"p36.11"	"CATSPER4"
"ENSG00000130695"	1	26560693	26605298	"KNOWN"	"p36.11"	"CCDC21"
"ENSG00000142669"	1	26606213	26608012	"KNOWN"	"p36.11"	"SH3BGRL3"
"ENSG00000158062"	1	26608773	26644854	"KNOWN"	"p36.11"	"UBXN11"
"ENSG00000169442"	1	26644411	26647013	"KNOWN"	"p36.11"	"CD52"
"ENSG00000176092"	1	26648350	26670443	"KNOWN"	"p36.11"	"AIM1L"
"ENSG00000176083"	1	26688125	26701013	"KNOWN"	"p36.11"	"ZNF683"
"ENSG00000131914"	1	26737269	26756219	"KNOWN"	"p36.11"	"LIN28"
"ENSG00000117682"	1	26758773	26797793	"KNOWN"	"p36.11"	"DHDDS"
"ENSG00000198830"	1	26798902	26803131	"KNOWN"	"p36.11"	"HMGN2"
"ENSG00000117676"	1	26856249	26901521	"KNOWN"	"p36.11"	"RPS6KA1"
"ENSG00000117713"	1	27022522	27108601	"KNOWN"	"p36.11"	"ARID1A"
"ENSG00000060642"	1	27113963	27124884	"KNOWN"	"p36.11"	"PIGV"
"ENSG00000204160"	1	27153201	27182207	"KNOWN"	"p36.11"	"ZDHHC18"
"ENSG00000175793"	1	27189653	27190947	"KNOWN"	"p36.11"	"SFN"
"ENSG00000142751"	1	27205873	27216869	"KNOWN"	"p36.11"	"GPN2"
"ENSG00000198746"	1	27216979	27226962	"KNOWN"	"p36.11"	"GPATCH3"
"ENSG00000090273"	1	27226729	27272888	"KNOWN"	"p36.11"	"NUDC"
"ENSG00000131910"	1	27237975	27240567	"KNOWN"	"p36.11"	"NR0B2"
"ENSG00000175707"	1	27276061	27286897	"KNOWN"	"p36.11"	"C1orf172"
"ENSG00000158246"	1	27331513	27339333	"KNOWN"	"p36.11"	"FAM46B"
"ENSG00000090020"	1	27425303	27493472	"KNOWN"	"p36.11"	"SLC9A1"
"ENSG00000142784"	1	27561007	27635110	"KNOWN"	"p36.11"	"WDTC1"
"ENSG00000186501"	1	27648636	27662890	"KNOWN"	"p36.11"	"TMEM222"
"ENSG00000142765"	1	27668513	27680421	"KNOWN"	"p36.11"	"SYTL1"
"ENSG00000142733"	1	27681670	27693337	"KNOWN"	"p36.11"	"MAP3K6"
"ENSG00000142748"	1	27695603	27701315	"KNOWN"	"p36.11"	"FCN3"
"ENSG00000174950"	1	27705596	27709870	"KNOWN"	"p36.11"	"CD164L2"
"ENSG00000181773"	1	27719152	27722313	"KNOWN"	"p36.11"	"GPR3"
"ENSG00000158195"	1	27730730	27816669	"KNOWN"	"p36.11"	"WASF2"
"ENSG00000126705"	1	27860546	27930688	"KNOWN"	"p36.11"	"AHDC1"
"ENSG00000000938"	1	27938803	27961727	"KNOWN"	"p36.11"	"FGR"
"ENSG00000126709"	1	27992572	27998724	"KNOWN"	"p36.11"	"IFI6"
"ENSG00000009780"	1	28052490	28089421	"KNOWN"	"p35.3"	"FAM76A"
"ENSG00000117758"	1	28099694	28150962	"KNOWN"	"p35.3"	"STX12"
"ENSG00000117751"	1	28157293	28178183	"KNOWN"	"p35.3"	"PPP1R8"
"ENSG00000130775"	1	28199055	28213196	"KNOWN"	"p35.3"	"C1orf38"
"ENSG00000117748"	1	28218049	28241236	"KNOWN"	"p35.3"	"RPA2"
"ENSG00000130768"	1	28261504	28285662	"KNOWN"	"p35.3"	"SMPDL3B"
"ENSG00000158156"	1	28285973	28294604	"KNOWN"	"p35.3"	"XKR8"
"ENSG00000158161"	1	28296858	28415115	"KNOWN"	"p35.3"	"EYA3"
"ENSG00000169403"	1	28475864	28520384	"KNOWN"	"p35.3"	"PTAFR"
"ENSG00000126698"	1	28526789	28559542	"KNOWN"	"p35.3"	"DNAJC8"
"ENSG00000130770"	1	28562611	28564609	"KNOWN"	"p35.3"	"ATPIF1"
"ENSG00000130766"	1	28586006	28608999	"KNOWN"	"p35.3"	"SESN2"
"ENSG00000130772"	1	28655513	28662478	"KNOWN"	"p35.3"	"MED18"
"ENSG00000204138"	1	28696093	28826878	"KNOWN"	"p35.3"	"PHACTR4"
"ENSG00000180198"	1	28832492	28865607	"KNOWN"	"p35.3"	"SNHG3"
"ENSG00000180098"	1	28879529	28905056	"KNOWN"	"p35.3"	"TRNAU1AP"
"ENSG00000197989"	1	28905051	28908366	"KNOWN"	"p35.3"	"SNHG12"
"ENSG00000188060"	1	28918712	28921086	"KNOWN"	"p35.3"	"RAB42"
"ENSG00000120656"	1	28929611	28969604	"KNOWN"	"p35.3"	"TAF12"
"ENSG00000162419"	1	28995244	29045865	"KNOWN"	"p35.3"	"GMEB1"
"ENSG00000198492"	1	29063136	29096286	"KNOWN"	"p35.3"	"YTHDF2"
"ENSG00000116329"	1	29138654	29190208	"KNOWN"	"p35.3"	"OPRD1"
"ENSG00000159023"	1	29213628	29446958	"KNOWN"	"p35.3"	"EPB41"
"ENSG00000116350"	1	29474261	29508413	"KNOWN"	"p35.3"	"SFRS4"
"ENSG00000116353"	1	29519385	29557454	"KNOWN"	"p35.3"	"MECR"
"ENSG00000060656"	1	29563047	29653313	"KNOWN"	"p35.3"	"PTPRU"
"ENSG00000162510"	1	31184124	31196432	"KNOWN"	"p35.2"	"MATN1"
"ENSG00000162511"	1	31205315	31230683	"KNOWN"	"p35.2"	"LAPTM5"
"ENSG00000162512"	1	31342313	31381480	"KNOWN"	"p35.2"	"SDC3"
"ENSG00000134644"	1	31404353	31538632	"KNOWN"	"p35.2"	"PUM1"
"ENSG00000084628"	1	31652592	31712399	"KNOWN"	"p35.2"	"NKAIN1"
"ENSG00000060688"	1	31732417	31769644	"KNOWN"	"p35.2"	"SNRNP40"
"ENSG00000121766"	1	31769842	31837783	"KNOWN"	"p35.2"	"ZCCHC17"
"ENSG00000121769"	1	31838100	31845923	"KNOWN"	"p35.2"	"FABP3"
"ENSG00000168528"	1	31882412	31907524	"KNOWN"	"p35.2"	"SERINC2"
"ENSG00000142910"	1	32042086	32053283	"KNOWN"	"p35.2"	"TINAGL1"
"ENSG00000121764"	1	32083301	32098119	"KNOWN"	"p35.2"	"HCRTR1"
"ENSG00000162517"	1	32095468	32110477	"KNOWN"	"p35.2"	"PEF1"
"ENSG00000084636"	1	32117848	32169768	"KNOWN"	"p35.2"	"COL16A1"
"ENSG00000121753"	1	32192718	32229941	"KNOWN"	"p35.2"	"BAI2"
"ENSG00000134668"	1	32256023	32281623	"KNOWN"	"p35.2"	"SPOCD1"
"ENSG00000184007"	1	32373793	32403988	"KNOWN"	"p35.1"	"PTP4A2"
"ENSG00000121774"	1	32479491	32509472	"KNOWN"	"p35.1"	"KHDRBS1"
"ENSG00000121775"	1	32538503	32568467	"KNOWN"	"p35.1"	"TMEM39B"
"ENSG00000025800"	1	32573644	32642169	"KNOWN"	"p35.1"	"KPNA6"
"ENSG00000084652"	1	32645287	32663886	"KNOWN"	"p35.1"	"TXLNA"
"ENSG00000160050"	1	32665985	32670986	"KNOWN"	"p35.1"	"CCDC28B"
"ENSG00000160051"	1	32671248	32674272	"KNOWN"	"p35.1"	"IQCC"
"ENSG00000222046"	1	32674695	32681797	"KNOWN"	"p35.1"	"DCDC2B"
"ENSG00000160055"	1	32680079	32687944	"KNOWN"	"p35.1"	"C1orf91"
"ENSG00000084623"	1	32687529	32697205	"KNOWN"	"p35.1"	"EIF3I"
"ENSG00000183615"	1	32712818	32714459	"KNOWN"	"p35.1"	"FAM167B"
"ENSG00000182866"	1	32716840	32751766	"KNOWN"	"p35.1"	"LCK"
"ENSG00000116478"	1	32757708	32799224	"KNOWN"	"p35.1"	"HDAC1"
"ENSG00000175130"	1	32799441	32801834	"KNOWN"	"p35.1"	"MARCKSL1"
"ENSG00000162526"	1	32827798	32829908	"KNOWN"	"p35.1"	"TSSK3"
"ENSG00000160058"	1	32830707	32860062	"KNOWN"	"p35.1"	"BSDC1"
"ENSG00000215897"	1	32930658	33002129	"KNOWN"	"p35.1"	"ZBTB8B"
"ENSG00000160062"	1	33004772	33071542	"KNOWN"	"p35.1"	"ZBTB8A"
"ENSG00000176261"	1	33065854	33116533	"KNOWN"	"p35.1"	"ZBTB8OS"
"ENSG00000162521"	1	33116749	33151812	"KNOWN"	"p35.1"	"RBBP4"
"ENSG00000162520"	1	33145507	33169197	"KNOWN"	"p35.1"	"SYNC"
"ENSG00000162522"	1	33207486	33240571	"KNOWN"	"p35.1"	"KIAA1522"
"ENSG00000134684"	1	33240840	33283633	"KNOWN"	"p35.1"	"YARS"
"ENSG00000116497"	1	33283043	33324475	"KNOWN"	"p35.1"	"S100PBP"
"ENSG00000160097"	1	33327869	33336347	"KNOWN"	"p35.1"	"FNDC5"
"ENSG00000121905"	1	33352098	33360246	"KNOWN"	"p35.1"	"HPCA"
"ENSG00000121900"	1	33360196	33376685	"KNOWN"	"p35.1"	"TMEM54"
"ENSG00000116514"	1	33402047	33430286	"KNOWN"	"p35.1"	"RNF19B"
"ENSG00000004455"	1	33473586	33502492	"KNOWN"	"p35.1"	"AK2"
"ENSG00000142920"	1	33546714	33586122	"KNOWN"	"p35.1"	"ADC"
"ENSG00000116525"	1	33611004	33647671	"KNOWN"	"p35.1"	"TRIM62"
"ENSG00000160094"	1	33736176	33765314	"KNOWN"	"p35.1"	"ZNF362"
"ENSG00000184389"	1	33772366	33786699	"KNOWN"	"p35.1"	"A3GALT2"
"ENSG00000134686"	1	33789224	33841194	"KNOWN"	"p35.1"	"PHC2"
"ENSG00000121903"	1	33938232	33961995	"KNOWN"	"p35.1"	"ZSCAN20"
"ENSG00000121904"	1	33979609	34631443	"KNOWN"	"p34.3"	"CSMD2"
"ENSG00000142698"	1	34632484	34684732	"KNOWN"	"p34.3"	"C1orf94"
"ENSG00000189280"	1	35220648	35224113	"KNOWN"	"p34.3"	"GJB5"
"ENSG00000189433"	1	35225342	35229325	"KNOWN"	"p34.3"	"GJB4"
"ENSG00000188910"	1	35246790	35251967	"KNOWN"	"p34.3"	"GJB3"
"ENSG00000187513"	1	35258599	35261344	"KNOWN"	"p34.3"	"GJA4"
"ENSG00000116544"	1	35331037	35395186	"KNOWN"	"p34.3"	"DLGAP3"
"ENSG00000163867"	1	35439957	35497569	"KNOWN"	"p34.3"	"ZMYM6"
"ENSG00000197056"	1	35525387	35581460	"KNOWN"	"p34.3"	"ZMYM1"
"ENSG00000116560"	1	35649201	35658743	"KNOWN"	"p34.3"	"SFPQ"
"ENSG00000146463"	1	35734568	35887659	"KNOWN"	"p34.3"	"ZMYM4"
"ENSG00000142687"	1	35899091	36023256	"KNOWN"	"p34.3"	"KIAA0319L"
"ENSG00000020129"	1	36023393	36032875	"KNOWN"	"p34.3"	"NCDN"
"ENSG00000126067"	1	36035414	36107143	"KNOWN"	"p34.3"	"PSMB2"
"ENSG00000116819"	1	36038971	36060929	"KNOWN"	"p34.3"	"TFAP2E"
"ENSG00000142686"	1	36179476	36185073	"KNOWN"	"p34.3"	"C1orf216"
"ENSG00000092853"	1	36186492	36235551	"KNOWN"	"p34.3"	"CLSPN"
"ENSG00000134698"	1	36273828	36322420	"KNOWN"	"p34.3"	"EIF2C4"
"ENSG00000092847"	1	36335409	36389899	"KNOWN"	"p34.3"	"EIF2C1"
"ENSG00000126070"	1	36396319	36522062	"KNOWN"	"p34.3"	"EIF2C3"
"ENSG00000092850"	1	36549676	36553875	"KNOWN"	"p34.3"	"TEKT2"
"ENSG00000116863"	1	36554486	36559532	"KNOWN"	"p34.3"	"ADPRHL2"
"ENSG00000171812"	1	36560837	36590821	"KNOWN"	"p34.3"	"COL8A2"
"ENSG00000054116"	1	36602175	36615098	"KNOWN"	"p34.3"	"TRAPPC3"
"ENSG00000116871"	1	36621194	36646448	"KNOWN"	"p34.3"	"MAP7D1"
"ENSG00000054118"	1	36690017	36770955	"KNOWN"	"p34.3"	"THRAP3"
"ENSG00000214193"	1	36771988	36790487	"KNOWN"	"p34.3"	"C1orf113"
"ENSG00000142694"	1	36787632	36789755	"KNOWN"	"p34.3"	"FAM176B"
"ENSG00000196182"	1	36805225	36851497	"KNOWN"	"p34.3"	"STK40"
"ENSG00000181817"	1	36859031	36863493	"KNOWN"	"p34.3"	"LSM10"
"ENSG00000116885"	1	36883507	36916052	"KNOWN"	"p34.3"	"C1orf102"
"ENSG00000116898"	1	36921362	36930040	"KNOWN"	"p34.3"	"MRPS15"
"ENSG00000119535"	1	36931644	36948879	"KNOWN"	"p34.3"	"CSF3R"
"ENSG00000163873"	1	37261128	37499844	"KNOWN"	"p34.3"	"GRIK3"
"ENSG00000163874"	1	37940119	37949976	"KNOWN"	"p34.3"	"ZC3H12A"
"ENSG00000163875"	1	37951915	37980364	"KNOWN"	"p34.3"	"C1orf149"
"ENSG00000163877"	1	38002145	38019903	"KNOWN"	"p34.3"	"SNIP1"
"ENSG00000163879"	1	38022520	38032457	"KNOWN"	"p34.3"	"DNALI1"
"ENSG00000134697"	1	38032430	38061522	"KNOWN"	"p34.3"	"GNL2"
"ENSG00000169218"	1	38076951	38100595	"KNOWN"	"p34.3"	"RSPO1"
"ENSG00000116922"	1	38147250	38156192	"KNOWN"	"p34.3"	"C1orf109"
"ENSG00000134690"	1	38158090	38175391	"KNOWN"	"p34.3"	"CDCA8"
"ENSG00000183317"	1	38179560	38230824	"KNOWN"	"p34.3"	"EPHA10"
"ENSG00000185090"	1	38259774	38267278	"KNOWN"	"p34.3"	"MANEAL"
"ENSG00000196449"	1	38268614	38273865	"KNOWN"	"p34.3"	"YRDC"
"ENSG00000197982"	1	38272651	38275126	"KNOWN"	"p34.3"	"C1orf122"
"ENSG00000188786"	1	38275240	38325292	"KNOWN"	"p34.3"	"MTF1"
"ENSG00000204084"	1	38326369	38412729	"KNOWN"	"p34.3"	"INPP5B"
"ENSG00000183431"	1	38422654	38455761	"KNOWN"	"p34.3"	"SF3A3"
"ENSG00000183386"	1	38462444	38471234	"KNOWN"	"p34.3"	"FHL3"
"ENSG00000183520"	1	38478384	38490496	"KNOWN"	"p34.3"	"UTP11L"
"ENSG00000185668"	1	38509523	38512450	"KNOWN"	"p34.3"	"POU3F1"
"ENSG00000116954"	1	39305021	39325340	"KNOWN"	"p34.3"	"RRAGC"
"ENSG00000214114"	1	39328634	39339050	"KNOWN"	"p34.3"	"MYCBP"
"ENSG00000131233"	1	39339358	39347289	"KNOWN"	"p34.3"	"GJA9"
"ENSG00000158315"	1	39351479	39407456	"KNOWN"	"p34.3"	"RHBDL2"
"ENSG00000174574"	1	39456916	39484692	"KNOWN"	"p34.3"	"AKIRIN1"
"ENSG00000168653"	1	39491990	39500308	"KNOWN"	"p34.3"	"NDUFS5"
"ENSG00000127603"	1	39549839	39952789	"KNOWN"	"p34.3"	"MACF1"
"ENSG00000183682"	1	39957318	39995537	"KNOWN"	"p34.3"	"BMP8A"
"ENSG00000090621"	1	40026485	40042521	"KNOWN"	"p34.3"	"PABPC4"
"ENSG00000163909"	1	40089104	40105348	"KNOWN"	"p34.2"	"HEYL"
"ENSG00000116981"	1	40124793	40137710	"KNOWN"	"p34.2"	"NT5C1A"
"ENSG00000116983"	1	40144662	40157361	"KNOWN"	"p34.2"	"HPCAL4"
"ENSG00000084072"	1	40204530	40229586	"KNOWN"	"p34.2"	"PPIE"
"ENSG00000116985"	1	40223903	40254533	"KNOWN"	"p34.2"	"BMP8B"
"ENSG00000198754"	1	40235195	40237020	"KNOWN"	"p34.2"	"OXCT2"
"ENSG00000043514"	1	40306708	40349178	"KNOWN"	"p34.2"	"TRIT1"
"ENSG00000116990"	1	40361098	40367687	"KNOWN"	"p34.2"	"MYCL1"
"ENSG00000168389"	1	40420784	40435627	"KNOWN"	"p34.2"	"MFSD2"
"ENSG00000131236"	1	40505912	40538321	"KNOWN"	"p34.2"	"CAP1"
"ENSG00000131238"	1	40538382	40563142	"KNOWN"	"p34.2"	"PPT1"
"ENSG00000117000"	1	40627041	40706592	"KNOWN"	"p34.2"	"RLF"
"ENSG00000188800"	1	40713573	40717365	"KNOWN"	"p34.2"	"TMCO2"
"ENSG00000084073"	1	40723733	40759856	"KNOWN"	"p34.2"	"ZMPSTE24"
"ENSG00000049089"	1	40766163	40782939	"KNOWN"	"p34.2"	"COL9A2"
"ENSG00000084070"	1	40810522	40888998	"KNOWN"	"p34.2"	"SMAP2"
"ENSG00000187801"	1	40915774	40929390	"KNOWN"	"p34.2"	"ZNF643"
"ENSG00000187815"	1	40942887	40962015	"KNOWN"	"p34.2"	"ZNF642"
"ENSG00000164002"	1	40974413	40982212	"KNOWN"	"p34.2"	"DEM1"
"ENSG00000117010"	1	40997233	41013836	"KNOWN"	"p34.2"	"ZNF684"
"ENSG00000117016"	1	41086352	41131328	"KNOWN"	"p34.2"	"RIMS3"
"ENSG00000066136"	1	41157242	41237277	"KNOWN"	"p34.2"	"NFYC"
"ENSG00000117013"	1	41249684	41306123	"KNOWN"	"p34.2"	"KCNQ4"
"ENSG00000179862"	1	41326729	41328018	"KNOWN"	"p34.2"	"CITED4"
"ENSG00000171793"	1	41445007	41478226	"KNOWN"	"p34.2"	"CTPS"
"ENSG00000171790"	1	41481269	41488909	"KNOWN"	"p34.2"	"SLFNL1"
"ENSG00000010803"	1	41492874	41707788	"KNOWN"	"p34.2"	"SCMH1"
"ENSG00000204060"	1	41827594	41849262	"KNOWN"	"p34.2"	"FOXO6"
"ENSG00000127129"	1	41944449	41950344	"KNOWN"	"p34.2"	"EDN2"
"ENSG00000127124"	1	41972036	42384378	"KNOWN"	"p34.2"	"HIVEP3"
"ENSG00000044012"	1	42619092	42621495	"KNOWN"	"p34.2"	"GUCA2B"
"ENSG00000197273"	1	42628362	42630395	"KNOWN"	"p34.2"	"GUCA2A"
"ENSG00000198815"	1	42642210	42801548	"KNOWN"	"p34.2"	"FOXJ3"
"ENSG00000177181"	1	42846466	42889898	"KNOWN"	"p34.2"	"RIMKLA"
"ENSG00000066185"	1	42896088	42921938	"KNOWN"	"p34.2"	"ZMYND12"
"ENSG00000127125"	1	42921788	42926086	"KNOWN"	"p34.2"	"PPCS"
"ENSG00000171960"	1	43124048	43142428	"KNOWN"	"p34.2"	"PPIH"
"ENSG00000065978"	1	43148066	43168020	"KNOWN"	"p34.2"	"YBX1"
"ENSG00000164007"	1	43198764	43205925	"KNOWN"	"p34.2"	"CLDN19"
"ENSG00000117385"	1	43212006	43232755	"KNOWN"	"p34.2"	"LEPRE1"
"ENSG00000232477"	1	43255480	43263968	"KNOWN"	"p34.2"	"C1orf50"
"ENSG00000177868"	1	43272723	43283059	"KNOWN"	"p34.2"	"CCDC23"
"ENSG00000164010"	1	43282776	43310660	"KNOWN"	"p34.2"	"ERMAP"
"ENSG00000164011"	1	43312280	43318148	"KNOWN"	"p34.2"	"ZNF691"
"ENSG00000117394"	1	43391046	43424847	"KNOWN"	"p34.2"	"SLC2A1"
"ENSG00000186973"	1	43610029	43622067	"KNOWN"	"p34.2"	"FAM183A"
"ENSG00000117395"	1	43629853	43637968	"KNOWN"	"p34.2"	"EBNA1BP2"
"ENSG00000164012"	1	43638026	43720029	"KNOWN"	"p34.2"	"WDR65"
"ENSG00000066056"	1	43766664	43788779	"KNOWN"	"p34.2"	"TIE1"
"ENSG00000117400"	1	43803475	43820135	"KNOWN"	"p34.2"	"MPL"
"ENSG00000117399"	1	43824626	43828874	"KNOWN"	"p34.2"	"CDC20"
"ENSG00000066322"	1	43829073	43833699	"KNOWN"	"p34.2"	"ELOVL1"
"ENSG00000159479"	1	43849589	43855483	"KNOWN"	"p34.2"	"MED8"
"ENSG00000223526"	1	43855553	43878462	"KNOWN"	"p34.2"	"C1orf84"
"ENSG00000198198"	1	43886428	43918304	"KNOWN"	"p34.2"	"KIAA0467"
"ENSG00000178922"	1	43916825	43919634	"KNOWN"	"p34.2"	"HYI"
"ENSG00000142949"	1	43996547	44089343	"KNOWN"	"p34.2"	"PTPRF"
"ENSG00000066135"	1	44115797	44171188	"KNOWN"	"p34.1"	"KDM4A"
"ENSG00000126091"	1	44173218	44396830	"KNOWN"	"p34.1"	"ST3GAL3"
"ENSG00000117407"	1	44398992	44402911	"KNOWN"	"p34.1"	"ARTN"
"ENSG00000117408"	1	44412611	44433693	"KNOWN"	"p34.1"	"IPO13"
"ENSG00000132768"	1	44435653	44439043	"KNOWN"	"p34.1"	"DPH2"
"ENSG00000117410"	1	44440602	44443971	"KNOWN"	"p34.1"	"ATP6V0B"
"ENSG00000117411"	1	44444866	44456839	"KNOWN"	"p34.1"	"B4GALT2"
"ENSG00000159214"	1	44457280	44462196	"KNOWN"	"p34.1"	"CCDC24"
"ENSG00000196517"	1	44462155	44497134	"KNOWN"	"p34.1"	"SLC6A9"
"ENSG00000171872"	1	44584522	44600789	"KNOWN"	"p34.1"	"KLF17"
"ENSG00000178028"	1	44679125	44686351	"KNOWN"	"p34.1"	"DMAP1"
"ENSG00000117419"	1	44686742	44820939	"KNOWN"	"p34.1"	"ERI3"
"ENSG00000187147"	1	44870866	45117396	"KNOWN"	"p34.1"	"RNF220"
"ENSG00000126106"	1	45102059	45140099	"KNOWN"	"p34.1"	"TMEM53"
"ENSG00000142945"	1	45205490	45233439	"KNOWN"	"p34.1"	"KIF2C"
"ENSG00000142937"	1	45241246	45244412	"KNOWN"	"p34.1"	"RPS8"
"ENSG00000142959"	1	45249257	45253426	"KNOWN"	"p34.1"	"BEST4"
"ENSG00000173846"	1	45265897	45271580	"KNOWN"	"p34.1"	"PLK3"
"ENSG00000188396"	1	45271585	45272957	"KNOWN"	"p34.1"	"TCTEX1D4"
"ENSG00000117425"	1	45285516	45308608	"KNOWN"	"p34.1"	"PTCH2"
"ENSG00000070785"	1	45316450	45452282	"KNOWN"	"p34.1"	"EIF2B3"
"ENSG00000126107"	1	45468220	45477027	"KNOWN"	"p34.1"	"HECTD3"
"ENSG00000126088"	1	45477830	45481341	"KNOWN"	"p34.1"	"UROD"
"ENSG00000162415"	1	45482078	45672250	"KNOWN"	"p34.1"	"ZSWIM5"
"ENSG00000186603"	1	45792545	45794347	"KNOWN"	"p34.1"	"HPDL"
"ENSG00000132781"	1	45794914	45806142	"KNOWN"	"p34.1"	"MUTYH"
"ENSG00000132773"	1	45805342	45809649	"KNOWN"	"p34.1"	"TOE1"
"ENSG00000070759"	1	45809555	45956840	"KNOWN"	"p34.1"	"TESK2"
"ENSG00000132763"	1	45965725	45976739	"KNOWN"	"p34.1"	"MMACHC"
"ENSG00000117450"	1	45976708	45988719	"KNOWN"	"p34.1"	"PRDX1"
"ENSG00000117448"	1	46016215	46035721	"KNOWN"	"p34.1"	"AKR1A1"
"ENSG00000132780"	1	46049518	46084558	"KNOWN"	"p34.1"	"NASP"
"ENSG00000159588"	1	46085716	46089731	"KNOWN"	"p34.1"	"CCDC17"
"ENSG00000159592"	1	46092976	46152302	"KNOWN"	"p34.1"	"GPBP1L1"
"ENSG00000159596"	1	46153847	46160098	"KNOWN"	"p34.1"	"TMEM69"
"ENSG00000197429"	1	46160000	46216485	"KNOWN"	"p34.1"	"IPP"
"ENSG00000086015"	1	46269285	46501796	"KNOWN"	"p34.1"	"MAST2"
"ENSG00000117461"	1	46505812	46642150	"KNOWN"	"p34.1"	"PIK3R3"
"ENSG00000117472"	1	46640759	46651630	"KNOWN"	"p34.1"	"TSPAN1"
"ENSG00000085998"	1	46654354	46685977	"KNOWN"	"p34.1"	"POMGNT1"
"ENSG00000171357"	1	46669006	46686927	"KNOWN"	"p34.1"	"C1orf190"
"ENSG00000085999"	1	46713367	46744145	"KNOWN"	"p34.1"	"RAD54L"
"ENSG00000132128"	1	46744073	46769038	"KNOWN"	"p34.1"	"LRRC41"
"ENSG00000173660"	1	46769370	46782445	"KNOWN"	"p34.1"	"UQCRH"
"ENSG00000117481"	1	46806390	46830688	"KNOWN"	"p33"	"NSUN4"
"ENSG00000117480"	1	46859939	46879520	"KNOWN"	"p33"	"FAAH"
"ENSG00000197587"	1	46972668	46979884	"KNOWN"	"p33"	"DMBX1"
"ENSG00000162456"	1	47011316	47016887	"KNOWN"	"p33"	"KNCN"
"ENSG00000079277"	1	47023090	47069966	"KNOWN"	"p33"	"MKNK1"
"ENSG00000142961"	1	47073387	47082563	"KNOWN"	"p33"	"MOBKL2C"
"ENSG00000123472"	1	47098413	47134099	"KNOWN"	"p33"	"ATPAF1"
"ENSG00000159658"	1	47140833	47184736	"KNOWN"	"p33"	"KIAA0494"
"ENSG00000142973"	1	47264670	47285018	"KNOWN"	"p33"	"CYP4B1"
"ENSG00000187048"	1	47394846	47407156	"KNOWN"	"p33"	"CYP4A11"
"ENSG00000186377"	1	47489240	47516422	"KNOWN"	"p33"	"CYP4X1"
"ENSG00000186160"	1	47533047	47583990	"KNOWN"	"p33"	"CYP4Z1"
"ENSG00000162365"	1	47603107	47615413	"KNOWN"	"p33"	"CYP4A22"
"ENSG00000162366"	1	47649261	47656716	"KNOWN"	"p33"	"PDZK1IP1"
"ENSG00000162367"	1	47681963	47697387	"KNOWN"	"p33"	"TAL1"
"ENSG00000123473"	1	47715811	47779819	"KNOWN"	"p33"	"STIL"
"ENSG00000162368"	1	47799469	47844510	"KNOWN"	"p33"	"CMPK1"
"ENSG00000186790"	1	47881744	47883723	"KNOWN"	"p33"	"FOXE3"
"ENSG00000186564"	1	47901689	47906363	"KNOWN"	"p33"	"FOXD2"
"ENSG00000117834"	1	48688357	48714316	"KNOWN"	"p33"	"SLC5A9"
"ENSG00000132122"	1	48764278	48937845	"KNOWN"	"p33"	"SPATA6"
"ENSG00000186094"	1	48998527	50489585	"KNOWN"	"p33"	"AGBL4"
"ENSG00000162373"	1	49193544	49242590	"KNOWN"	"p33"	"BEND5"
"ENSG00000162374"	1	50569582	50669458	"KNOWN"	"p33"	"ELAVL4"
"ENSG00000142700"	1	50883222	50889141	"KNOWN"	"p32.3"	"DMRTA2"
